Data;Localidade;Natureza;target
21/03/2021;2;2021;21818,15875
22/03/2021;2;2021;25484,143
23/03/2021;2;2021;26365,55344
24/03/2021;2;2021;26511,56503
25/03/2021;2;2021;25564,84234
26/03/2021;2;2021;25435,06772
27/03/2021;2;2021;24524,08391
28/03/2021;2;2021;23532,5122
29/03/2021;2;2021;25599,0773
30/03/2021;2;2021;27917,06576
31/03/2021;2;2021;25502,03359
01/04/2021;2;2021;22830,20483
02/04/2021;2;2021;21922,63074
03/04/2021;2;2021;22281,2021
04/04/2021;2;2021;20893,39604
05/04/2021;2;2021;23508,75
06/04/2021;2;2021;23990,77156
07/04/2021;2;2021;23101,33352
08/04/2021;2;2021;22344,56348
09/04/2021;2;2021;22964,55488
10/04/2021;2;2021;21727,33977
11/04/2021;2;2021;20696,87731
12/04/2021;2;2021;22420,90808
13/04/2021;2;2021;24249,02889
14/04/2021;2;2021;24247,82996
15/04/2021;2;2021;23752,30562
16/04/2021;2;2021;23933,87213
17/04/2021;2;2021;22089,20352
18/04/2021;2;2021;20684,03024
19/04/2021;2;2021;23818,67897
20/04/2021;2;2021;23159,38381
21/04/2021;2;2021;21594,35844
22/04/2021;2;2021;23349,05605
23/04/2021;2;2021;23155,06478
24/04/2021;2;2021;22027,94514
25/04/2021;2;2021;21392,79086
26/04/2021;2;2021;24933,89855
27/04/2021;2;2021;24868,29467
28/04/2021;2;2021;23905,28198
29/04/2021;2;2021;24416,77764
30/04/2021;2;2021;23447,80918
01/05/2021;2;2021;20907,15
02/05/2021;2;2021;19617,5925
03/05/2021;2;2021;22213,1325
04/05/2021;2;2021;22862,445
05/05/2021;2;2021;23837,01
06/05/2021;2;2021;24155,37
07/05/2021;2;2021;24850,4775
08/05/2021;2;2021;22513,3725
09/05/2021;2;2021;20169,015
10/05/2021;2;2021;22741,5225
11/05/2021;2;2021;22341,3975
12/05/2021;2;2021;23234,685
13/05/2021;2;2021;23712,855
14/05/2021;2;2021;23371,905
15/05/2021;2;2021;22118,595
16/05/2021;2;2021;20531,73
17/05/2021;2;2021;23374,5975
18/05/2021;2;2021;24457,3875
19/05/2021;2;2021;24559,6725
20/05/2021;2;2021;24748,095
21/05/2021;2;2021;25359,1875
22/05/2021;2;2021;24207,645
23/05/2021;2;2021;22381,17
24/05/2021;2;2021;25717,32
25/05/2021;2;2021;25406,5275
26/05/2021;2;2021;25339,71
27/05/2021;2;2021;25758,45
28/05/2021;2;2021;25855,1925
29/05/2021;2;2021;25378,245
30/05/2021;2;2021;23869,4925
31/05/2021;2;2021;26713,98
01/06/2021;2;2021;25406,63024
02/06/2021;2;2021;26042,1074
03/06/2021;2;2021;24722,23421
04/06/2021;2;2021;25148,46204
05/06/2021;2;2021;23248,10294
06/06/2021;2;2021;21993,8045
07/06/2021;2;2021;24411,96669
08/06/2021;2;2021;24885,38305
09/06/2021;2;2021;24763,24405
10/06/2021;2;2021;24405,02826
11/06/2021;2;2021;24471,19498
12/06/2021;2;2021;22650,71498
13/06/2021;2;2021;20065,84541
14/06/2021;2;2021;22974,98354
15/06/2021;2;2021;23609,24911
16/06/2021;2;2021;23282,50213
17/06/2021;2;2021;23298,24393
18/06/2021;2;2021;23373,54428
19/06/2021;2;2021;22578,75464
20/06/2021;2;2021;20608,71495
21/06/2021;2;2021;23044,55163
22/06/2021;2;2021;24419,00951
23/06/2021;2;2021;24229,30134
24/06/2021;2;2021;23115,33083
25/06/2021;2;2021;23548,46467
26/06/2021;2;2021;22511,47668
27/06/2021;2;2021;21311,9693
28/06/2021;2;2021;23711,28256
29/06/2021;2;2021;24437,01131
30/06/2021;2;2021;24427,02015
01/07/2021;2;2021;22917,99437
02/07/2021;2;2021;23550,95613
03/07/2021;2;2021;22265,14189
04/07/2021;2;2021;20639,05964
05/07/2021;2;2021;22867,88373
06/07/2021;2;2021;23585,29652
07/07/2021;2;2021;23600,63609
08/07/2021;2;2021;23237,20539
09/07/2021;2;2021;23062,79219
10/07/2021;2;2021;22703,22033
11/07/2021;2;2021;20791,99696
12/07/2021;2;2021;23089,94819
13/07/2021;2;2021;23564,46856
14/07/2021;2;2021;23404,58693
15/07/2021;2;2021;23696,13377
16/07/2021;2;2021;24303,06945
17/07/2021;2;2021;23077,70804
18/07/2021;2;2021;21520,11335
19/07/2021;2;2021;23161,43026
20/07/2021;2;2021;22607,56444
21/07/2021;2;2021;22898,12102
22/07/2021;2;2021;23660,17334
23/07/2021;2;2021;23206,78811
24/07/2021;2;2021;22422,46352
25/07/2021;2;2021;20058,91524
26/07/2021;2;2021;22866,43944
27/07/2021;2;2021;24063,13059
28/07/2021;2;2021;24705,21007
29/07/2021;2;2021;23565,81847
30/07/2021;2;2021;22982,00037
31/07/2021;2;2021;21368,62619
01/08/2021;2;2021;19792,79161
02/08/2021;2;2021;22220,99516
03/08/2021;2;2021;22605,24403
04/08/2021;2;2021;23945,8091
05/08/2021;2;2021;22809,87041
06/08/2021;2;2021;22843,23567
07/08/2021;2;2021;21186,97635
08/08/2021;2;2021;19265,36888
09/08/2021;2;2021;21708,94072
10/08/2021;2;2021;22330,61063
11/08/2021;2;2021;23568,87455
12/08/2021;2;2021;23703,82759
13/08/2021;2;2021;23918,50361
14/08/2021;2;2021;22801,19262
15/08/2021;2;2021;20854,98845
16/08/2021;2;2021;23246,62931
17/08/2021;2;2021;24095,11463
18/08/2021;2;2021;23746,57884
19/08/2021;2;2021;23398,18694
20/08/2021;2;2021;23470,74817
21/08/2021;2;2021;23085,36023
22/08/2021;2;2021;21002,89447
23/08/2021;2;2021;23693,80617
24/08/2021;2;2021;24490,97645
25/08/2021;2;2021;24564,07279
26/08/2021;2;2021;24874,02266
27/08/2021;2;2021;24780,29245
28/08/2021;2;2021;23424,19458
29/08/2021;2;2021;21292,56796
30/08/2021;2;2021;23225,88277
31/08/2021;2;2021;21718,76721
01/09/2021;2;2021;21682,31932
02/09/2021;2;2021;22021,46221
03/09/2021;2;2021;22280,14014
04/09/2021;2;2021;21381,86807
05/09/2021;2;2021;20485,73678
06/09/2021;2;2021;23339,73615
07/09/2021;2;2021;22583,11929
08/09/2021;2;2021;23766,03017
09/09/2021;2;2021;24416,65922
10/09/2021;2;2021;25596,86528
11/09/2021;2;2021;24739,4127
12/09/2021;2;2021;23269,30499
13/09/2021;2;2021;26087,1437
14/09/2021;2;2021;25793,80434
15/09/2021;2;2021;26329,65947
16/09/2021;2;2021;26696,44184
17/09/2021;2;2021;25693,85495
18/09/2021;2;2021;23901,73667
19/09/2021;2;2021;22637,81281
20/09/2021;2;2021;25063,21633
21/09/2021;2;2021;26373,30675
22/09/2021;2;2021;24385,99809
23/09/2021;2;2021;22988,77566
24/09/2021;2;2021;23100,82604
25/09/2021;2;2021;21714,00252
26/09/2021;2;2021;20901,17375
27/09/2021;2;2021;24269,02421
28/09/2021;2;2021;25055,03237
29/09/2021;2;2021;25840,89859
30/09/2021;2;2021;26315,08012
01/10/2021;2;2021;26397,64641
02/10/2021;2;2021;24372,34055
03/10/2021;2;2021;22894,78979
04/10/2021;2;2021;26911,25331
05/10/2021;2;2021;27231,48689
06/10/2021;2;2021;25669,50356
07/10/2021;2;2021;26287,27687
08/10/2021;2;2021;24775,68866
09/10/2021;2;2021;22625,93317
10/10/2021;2;2021;20787,50034
11/10/2021;2;2021;22138,14715
12/10/2021;2;2021;21095,83616
13/10/2021;2;2021;22658,57757
14/10/2021;2;2021;23630,43455
15/10/2021;2;2021;25552,41552
16/10/2021;2;2021;24932,86687
17/10/2021;2;2021;23145,84854
18/10/2021;2;2021;24382,24366
19/10/2021;2;2021;24606,56045
20/10/2021;2;2021;23025,93658
21/10/2021;2;2021;22948,5232
22/10/2021;2;2021;23484,35387
23/10/2021;2;2021;22474,13538
24/10/2021;2;2021;22208,94756
25/10/2021;2;2021;24273,74315
26/10/2021;2;2021;25881,49259
27/10/2021;2;2021;26338,70861
28/10/2021;2;2021;26109,10221
29/10/2021;2;2021;25140,12031
30/10/2021;2;2021;22660,76654
31/10/2021;2;2021;20526,07161
01/11/2021;2;2021;21414,74642
02/11/2021;2;2021;21217,67939
03/11/2021;2;2021;25333,82036
04/11/2021;2;2021;25435,94126
05/11/2021;2;2021;24350,41773
06/11/2021;2;2021;23769,0362
07/11/2021;2;2021;22603,35487
08/11/2021;2;2021;25119,82139
09/11/2021;2;2021;26051,14809
10/11/2021;2;2021;25351,52498
11/11/2021;2;2021;23321,2041
12/11/2021;2;2021;22662,14738
13/11/2021;2;2021;20976,54812
14/11/2021;2;2021;19277,99781
15/11/2021;2;2021;19532,75949
16/11/2021;2;2021;21751,62568
17/11/2021;2;2021;22417,8916
18/11/2021;2;2021;24133,13698
19/11/2021;2;2021;24480,18575
20/11/2021;2;2021;21995,04553
21/11/2021;2;2021;19076,43239
22/11/2021;2;2021;20462,40365
23/11/2021;2;2021;22598,48006
24/11/2021;2;2021;24084,86405
25/11/2021;2;2021;24401,18201
26/11/2021;2;2021;24349,30632
27/11/2021;2;2021;22319,38947
28/11/2021;2;2021;20869,47601
29/11/2021;2;2021;24090,82997
30/11/2021;2;2021;25537,80245
01/12/2021;2;2021;24091,14977
02/12/2021;2;2021;24324,4291
03/12/2021;2;2021;24068,78537
04/12/2021;2;2021;22289,01314
05/12/2021;2;2021;21295,15238
06/12/2021;2;2021;24222,97576
07/12/2021;2;2021;23581,54919
08/12/2021;2;2021;22326,38936
09/12/2021;2;2021;21474,69738
10/12/2021;2;2021;22941,36315
11/12/2021;2;2021;22355,0951
12/12/2021;2;2021;21987,50265
13/12/2021;2;2021;25069,73699
14/12/2021;2;2021;26675,51588
15/12/2021;2;2021;26787,02294
16/12/2021;2;2021;26819,57437
17/12/2021;2;2021;26945,41224
18/12/2021;2;2021;24168,82415
19/12/2021;2;2021;21350,12651
20/12/2021;2;2021;22450,08088
21/12/2021;2;2021;22043,49646
22/12/2021;2;2021;23512,63745
23/12/2021;2;2021;23792,32442
24/12/2021;2;2021;21106,21202
25/12/2021;2;2021;18869,08625
26/12/2021;2;2021;19629,72843
27/12/2021;2;2021;23072,825
28/12/2021;2;2021;23728,1544
29/12/2021;2;2021;24366,30165
30/12/2021;2;2021;24329,33561
31/12/2021;2;2021;22857,16559
01/01/2022;2;2022;20758,18718
02/01/2022;2;2022;21326,64867
03/01/2022;2;2022;23968,7263
04/01/2022;2;2022;24734,90129
05/01/2022;2;2022;25528,83665
06/01/2022;2;2022;26528,71538
07/01/2022;2;2022;25551,72801
08/01/2022;2;2022;22760,23577
09/01/2022;2;2022;20253,13039
10/01/2022;2;2022;22831,18199
11/01/2022;2;2022;24640,3687
12/01/2022;2;2022;25073,03314
13/01/2022;2;2022;24471,61084
14/01/2022;2;2022;24900,95621
15/01/2022;2;2022;24062,9878
16/01/2022;2;2022;23817,57628
17/01/2022;2;2022;26921,3415
18/01/2022;2;2022;27478,9611
19/01/2022;2;2022;26878,27472
20/01/2022;2;2022;27452,57587
21/01/2022;2;2022;27434,71054
22/01/2022;2;2022;25001,32033
23/01/2022;2;2022;23290,66069
24/01/2022;2;2022;26528,2977
25/01/2022;2;2022;26752,31443
26/01/2022;2;2022;25109,96169
27/01/2022;2;2022;25140,6703
28/01/2022;2;2022;26908,34684
29/01/2022;2;2022;25526,11088
30/01/2022;2;2022;23909,48988
31/01/2022;2;2022;27052,82734
01/02/2022;2;2022;25778,96835
02/02/2022;2;2022;25813,06588
03/02/2022;2;2022;25033,08969
04/02/2022;2;2022;25119,02297
05/02/2022;2;2022;23634,67937
06/02/2022;2;2022;22618,61713
07/02/2022;2;2022;25470,05887
08/02/2022;2;2022;25890,78974
09/02/2022;2;2022;25137,60839
10/02/2022;2;2022;24925,87453
11/02/2022;2;2022;24551,56877
12/02/2022;2;2022;22712,95956
13/02/2022;2;2022;21664,1866
14/02/2022;2;2022;24785,61118
15/02/2022;2;2022;26023,97939
16/02/2022;2;2022;25298,71644
17/02/2022;2;2022;25193,2647
18/02/2022;2;2022;25250,65306
19/02/2022;2;2022;23436,29164
20/02/2022;2;2022;22271,74576
21/02/2022;2;2022;25498,84608
22/02/2022;2;2022;25991,75652
23/02/2022;2;2022;27051,259
24/02/2022;2;2022;26672,9405
25/02/2022;2;2022;26969,84535
26/02/2022;2;2022;24725,0864
27/02/2022;2;2022;22823,08643
28/02/2022;2;2022;23368,20734
01/03/2022;2;2022;24080,73123
02/03/2022;2;2022;26765,29618
03/03/2022;2;2022;27888,6372
04/03/2022;2;2022;27699,9011
05/03/2022;2;2022;25667,9891
06/03/2022;2;2022;24155,68598
07/03/2022;2;2022;27271,69613
08/03/2022;2;2022;28536,29851
09/03/2022;2;2022;27755,5719
10/03/2022;2;2022;26143,26512
11/03/2022;2;2022;26741,17748
12/03/2022;2;2022;25017,97181
13/03/2022;2;2022;24027,56098
14/03/2022;2;2022;27676,63157
15/03/2022;2;2022;27475,06169
16/03/2022;2;2022;27179,14565
17/03/2022;2;2022;27316,81195
18/03/2022;2;2022;27175,71989
19/03/2022;2;2022;25258,12002
20/03/2022;2;2022;23498,52947
21/03/2022;2;2022;25801,78211
22/03/2022;2;2022;23130,4205
23/03/2022;2;2022;23196,01616
24/03/2022;2;2022;23579,49083
25/03/2022;2;2022;24912,61047
26/03/2022;2;2022;23236,13887
27/03/2022;2;2022;22101,45227
28/03/2022;2;2022;26048,96453
29/03/2022;2;2022;26729,37476
30/03/2022;2;2022;27224,68795
31/03/2022;2;2022;27755,50118
01/04/2022;2;2022;27727,18198
02/04/2022;2;2022;25956,23568
03/04/2022;2;2022;24130,43272
04/04/2022;2;2022;28262,96356
05/04/2022;2;2022;28308,89267
06/04/2022;2;2022;28129,00023
07/04/2022;2;2022;27178,561
08/04/2022;2;2022;26953,80371
09/04/2022;2;2022;25564,76906
10/04/2022;2;2022;23781,27474
11/04/2022;2;2022;26287,02647
12/04/2022;2;2022;26720,75642
13/04/2022;2;2022;27892,96659
14/04/2022;2;2022;27587,98987
15/04/2022;2;2022;22834,08773
16/04/2022;2;2022;21817,97429
17/04/2022;2;2022;20370,83518
18/04/2022;2;2022;23475,99821
19/04/2022;2;2022;24419,07719
20/04/2022;2;2022;25215,12594
21/04/2022;2;2022;24471,45284
22/04/2022;2;2022;25689,80379
23/04/2022;2;2022;25309,13013
24/04/2022;2;2022;23729,01392
25/04/2022;2;2022;24577,27809
26/04/2022;2;2022;27129,10796
27/04/2022;2;2022;27286,36211
28/04/2022;2;2022;27245,86328
29/04/2022;2;2022;27993,3807
30/04/2022;2;2022;25742,6353
01/05/2022;2;2022;23257,48623
02/05/2022;2;2022;26383,12614
03/05/2022;2;2022;28802,08051
04/05/2022;2;2022;28462,41974
05/05/2022;2;2022;28269,9635
06/05/2022;2;2022;26252,91341
07/05/2022;2;2022;23340,82587
08/05/2022;2;2022;21894,08627
09/05/2022;2;2022;24107,88864
10/05/2022;2;2022;25466,54143
11/05/2022;2;2022;26277,18671
12/05/2022;2;2022;26259,39978
13/05/2022;2;2022;25936,1656
14/05/2022;2;2022;23949,85578
15/05/2022;2;2022;22303,05509
16/05/2022;2;2022;25029,81704
17/05/2022;2;2022;25354,71993
18/05/2022;2;2022;24694,37095
19/05/2022;2;2022;22645,14953
20/05/2022;2;2022;23343,04766
21/05/2022;2;2022;22405,12445
22/05/2022;2;2022;20892,158
23/05/2022;2;2022;22258,94247
24/05/2022;2;2022;23282,06519
25/05/2022;2;2022;23131,92033
26/05/2022;2;2022;23608,29845
01/01/2017;1;2017;24758,5106
02/01/2017;1;2017;30485,04086
03/01/2017;1;2017;32908,89198
04/01/2017;1;2017;33679,34384
05/01/2017;1;2017;34725,73939
06/01/2017;1;2017;34209,5949
07/01/2017;1;2017;30702,81192
08/01/2017;1;2017;26972,01716
09/01/2017;1;2017;34445,58516
10/01/2017;1;2017;35885,2787
11/01/2017;1;2017;35898,09893
12/01/2017;1;2017;35158,0976
13/01/2017;1;2017;34429,60788
14/01/2017;1;2017;31144,02014
15/01/2017;1;2017;28055,23546
16/01/2017;1;2017;34945,0718
17/01/2017;1;2017;35167,34271
18/01/2017;1;2017;35808,18751
19/01/2017;1;2017;35626,72027
20/01/2017;1;2017;34749,87064
21/01/2017;1;2017;31106,32772
22/01/2017;1;2017;26789,17929
23/01/2017;1;2017;33677,7257
24/01/2017;1;2017;35873,98006
25/01/2017;1;2017;36654,73328
26/01/2017;1;2017;36496,03724
27/01/2017;1;2017;36074,44073
28/01/2017;1;2017;32537,43635
29/01/2017;1;2017;28524,79448
30/01/2017;1;2017;35901,41273
31/01/2017;1;2017;36485,30339
01/02/2017;1;2017;37575,42759
02/02/2017;1;2017;35885,60268
03/02/2017;1;2017;36122,06109
04/02/2017;1;2017;32125,42868
05/02/2017;1;2017;27724,21776
06/02/2017;1;2017;35794,50105
07/02/2017;1;2017;36620,94098
08/02/2017;1;2017;37102,76423
09/02/2017;1;2017;36306,40048
10/02/2017;1;2017;36738,5843
11/02/2017;1;2017;33007,9316
12/02/2017;1;2017;29094,69116
13/02/2017;1;2017;37423,78283
14/02/2017;1;2017;38204,14752
15/02/2017;1;2017;38587,45796
16/02/2017;1;2017;37911,93552
17/02/2017;1;2017;38081,26216
18/02/2017;1;2017;34143,72022
19/02/2017;1;2017;29734,97276
20/02/2017;1;2017;37436,6497
21/02/2017;1;2017;38115,80189
22/02/2017;1;2017;38028,59252
23/02/2017;1;2017;38167,47162
24/02/2017;1;2017;37715,21159
25/02/2017;1;2017;31439,87051
26/02/2017;1;2017;27383,37305
27/02/2017;1;2017;30009,51005
28/02/2017;1;2017;31015,57606
01/03/2017;1;2017;35417,89874
02/03/2017;1;2017;37420,76365
03/03/2017;1;2017;36318,82693
04/03/2017;1;2017;32216,94477
05/03/2017;1;2017;28030,5514
06/03/2017;1;2017;35273,10584
07/03/2017;1;2017;36483,66475
08/03/2017;1;2017;36698,20221
09/03/2017;1;2017;37246,56471
10/03/2017;1;2017;37852,58944
11/03/2017;1;2017;33771,47676
12/03/2017;1;2017;29349,13688
13/03/2017;1;2017;35699,29079
14/03/2017;1;2017;36075,57687
15/03/2017;1;2017;36095,47193
16/03/2017;1;2017;37043,32501
17/03/2017;1;2017;36926,85044
18/03/2017;1;2017;31594,4236
19/03/2017;1;2017;26504,12105
20/03/2017;1;2017;33552,8111
21/03/2017;1;2017;35361,39722
22/03/2017;1;2017;35544,33767
23/03/2017;1;2017;35930,80274
24/03/2017;1;2017;36191,62628
25/03/2017;1;2017;32403,73922
26/03/2017;1;2017;27289,64214
27/03/2017;1;2017;34603,70649
28/03/2017;1;2017;35810,62299
29/03/2017;1;2017;35338,31756
30/03/2017;1;2017;35417,26355
31/03/2017;1;2017;34996,85705
01/04/2017;1;2017;30491,58598
02/04/2017;1;2017;26273,93945
03/04/2017;1;2017;33978,1442
04/04/2017;1;2017;36136,4977
05/04/2017;1;2017;36571,58683
06/04/2017;1;2017;36151,53098
07/04/2017;1;2017;35936,24899
08/04/2017;1;2017;32056,00752
09/04/2017;1;2017;26995,33514
10/04/2017;1;2017;35201,86507
11/04/2017;1;2017;36719,46294
12/04/2017;1;2017;35371,36217
13/04/2017;1;2017;34847,7351
14/04/2017;1;2017;28423,68806
15/04/2017;1;2017;28457,21763
16/04/2017;1;2017;26384,25674
17/04/2017;1;2017;33136,46638
18/04/2017;1;2017;34359,02166
19/04/2017;1;2017;33963,32414
20/04/2017;1;2017;34484,33115
21/04/2017;1;2017;29751,74242
22/04/2017;1;2017;28694,42031
23/04/2017;1;2017;25431,71967
24/04/2017;1;2017;32888,6136
25/04/2017;1;2017;35115,81896
26/04/2017;1;2017;35049,64129
27/04/2017;1;2017;34159,40276
28/04/2017;1;2017;32533,00614
29/04/2017;1;2017;29992,47993
30/04/2017;1;2017;25598,05958
01/05/2017;1;2017;26065,48522
02/05/2017;1;2017;32701,58784
03/05/2017;1;2017;33519,43001
04/05/2017;1;2017;34103,01882
05/05/2017;1;2017;34400,84797
06/05/2017;1;2017;30427,64584
07/05/2017;1;2017;26748,05115
08/05/2017;1;2017;33268,86597
09/05/2017;1;2017;34619,04936
10/05/2017;1;2017;35006,54738
11/05/2017;1;2017;34456,7648
12/05/2017;1;2017;34244,45506
13/05/2017;1;2017;30596,13029
14/05/2017;1;2017;25980,87746
15/05/2017;1;2017;33495,46589
16/05/2017;1;2017;35066,07389
17/05/2017;1;2017;34825,61741
18/05/2017;1;2017;35148,76841
19/05/2017;1;2017;34487,59482
20/05/2017;1;2017;30906,68959
21/05/2017;1;2017;26799,8278
22/05/2017;1;2017;33492,04608
23/05/2017;1;2017;34450,64448
24/05/2017;1;2017;34408,00509
25/05/2017;1;2017;34129,27239
26/05/2017;1;2017;34850,78573
27/05/2017;1;2017;31295,36255
28/05/2017;1;2017;27251,62957
29/05/2017;1;2017;34039,1246
30/05/2017;1;2017;34760,22479
31/05/2017;1;2017;34686,25626
01/06/2017;1;2017;34453,0325
02/06/2017;1;2017;34400,61862
03/06/2017;1;2017;31257,48739
04/06/2017;1;2017;27146,81826
05/06/2017;1;2017;34397,82545
06/06/2017;1;2017;35479,37681
07/06/2017;1;2017;35147,70714
08/06/2017;1;2017;35684,1
09/06/2017;1;2017;35517,49397
10/06/2017;1;2017;31368,7756
11/06/2017;1;2017;26410,17236
12/06/2017;1;2017;33778,40948
13/06/2017;1;2017;34899,75967
14/06/2017;1;2017;35376,57917
15/06/2017;1;2017;31263,39659
16/06/2017;1;2017;32275,39594
17/06/2017;1;2017;29761,75385
18/06/2017;1;2017;26924,16387
19/06/2017;1;2017;33495,8438
20/06/2017;1;2017;34619,45417
21/06/2017;1;2017;34699,27908
22/06/2017;1;2017;34466,00862
23/06/2017;1;2017;34374,29895
24/06/2017;1;2017;30885,35557
25/06/2017;1;2017;26671,30381
26/06/2017;1;2017;33446,1146
27/06/2017;1;2017;34535,71305
28/06/2017;1;2017;34779,66314
29/06/2017;1;2017;35159,53052
30/06/2017;1;2017;34541,89361
01/07/2017;1;2017;31208,8877
02/07/2017;1;2017;27192,8298
03/07/2017;1;2017;33390,47516
04/07/2017;1;2017;34148,74172
05/07/2017;1;2017;34297,84397
06/07/2017;1;2017;34544,31894
07/07/2017;1;2017;34692,5803
08/07/2017;1;2017;31159,98893
09/07/2017;1;2017;27252,07552
10/07/2017;1;2017;33420,57948
11/07/2017;1;2017;34334,2869
12/07/2017;1;2017;34494,82234
13/07/2017;1;2017;34879,61224
14/07/2017;1;2017;34555,78336
15/07/2017;1;2017;31065,30237
16/07/2017;1;2017;26885,59592
17/07/2017;1;2017;33498,60308
18/07/2017;1;2017;34059,14693
19/07/2017;1;2017;34384,7844
20/07/2017;1;2017;34518,06851
21/07/2017;1;2017;34523,04838
22/07/2017;1;2017;31325,01217
23/07/2017;1;2017;27367,3283
24/07/2017;1;2017;33500,82206
25/07/2017;1;2017;34940,86925
26/07/2017;1;2017;34465,21118
27/07/2017;1;2017;34421,17412
28/07/2017;1;2017;33635,81309
29/07/2017;1;2017;30401,51967
30/07/2017;1;2017;26814,04026
31/07/2017;1;2017;33379,8247
01/08/2017;1;2017;34568,90999
02/08/2017;1;2017;34963,80857
03/08/2017;1;2017;34827,97481
04/08/2017;1;2017;34997,55645
05/08/2017;1;2017;31204,35286
06/08/2017;1;2017;27418,32772
07/08/2017;1;2017;34017,69146
08/08/2017;1;2017;35750,0342
09/08/2017;1;2017;35412,18695
10/08/2017;1;2017;35654,5384
11/08/2017;1;2017;35119,26641
12/08/2017;1;2017;31424,78183
13/08/2017;1;2017;27511,2515
14/08/2017;1;2017;34113,47247
15/08/2017;1;2017;35434,85521
16/08/2017;1;2017;35605,62313
17/08/2017;1;2017;35024,6174
18/08/2017;1;2017;35213,89697
19/08/2017;1;2017;31747,77117
20/08/2017;1;2017;28024,41351
21/08/2017;1;2017;34159,81343
22/08/2017;1;2017;34983,58673
23/08/2017;1;2017;35180,70005
24/08/2017;1;2017;35195,90534
25/08/2017;1;2017;34940,8063
26/08/2017;1;2017;31643,76477
27/08/2017;1;2017;27729,68045
28/08/2017;1;2017;34250,00855
29/08/2017;1;2017;35453,70446
30/08/2017;1;2017;35965,71414
31/08/2017;1;2017;35191,50161
01/09/2017;1;2017;34846,64654
02/09/2017;1;2017;31298,93412
03/09/2017;1;2017;27373,73947
04/09/2017;1;2017;33913,27076
05/09/2017;1;2017;34871,52762
06/09/2017;1;2017;35144,35714
07/09/2017;1;2017;29955,03307
08/09/2017;1;2017;31453,73948
09/09/2017;1;2017;29404,14231
10/09/2017;1;2017;26846,75222
11/09/2017;1;2017;34386,86788
12/09/2017;1;2017;36338,60232
13/09/2017;1;2017;36218,64084
14/09/2017;1;2017;36447,65786
15/09/2017;1;2017;36902,53039
16/09/2017;1;2017;32686,82927
17/09/2017;1;2017;28330,33964
18/09/2017;1;2017;35454,92297
19/09/2017;1;2017;36370,30679
20/09/2017;1;2017;36297,95865
21/09/2017;1;2017;35959,76342
22/09/2017;1;2017;36185,3362
23/09/2017;1;2017;32802,97339
24/09/2017;1;2017;28262,50529
25/09/2017;1;2017;34842,33914
26/09/2017;1;2017;35515,87849
27/09/2017;1;2017;36299,60945
28/09/2017;1;2017;36634,06303
29/09/2017;1;2017;36000,01209
30/09/2017;1;2017;31673,92715
01/10/2017;1;2017;27470,63885
02/10/2017;1;2017;34168,55815
03/10/2017;1;2017;35559,57196
04/10/2017;1;2017;35050,09715
05/10/2017;1;2017;36033,79834
06/10/2017;1;2017;37022,00684
07/10/2017;1;2017;33183,8366
08/10/2017;1;2017;28580,75412
09/10/2017;1;2017;36475,87946
10/10/2017;1;2017;37712,17273
11/10/2017;1;2017;38042,88095
12/10/2017;1;2017;32901,1681
13/10/2017;1;2017;34525,35761
14/10/2017;1;2017;30960,7762
15/10/2017;1;2017;27698,05676
16/10/2017;1;2017;34214,52507
17/10/2017;1;2017;35461,89537
18/10/2017;1;2017;36434,11457
19/10/2017;1;2017;37566,10735
20/10/2017;1;2017;37336,30697
21/10/2017;1;2017;33146,44001
22/10/2017;1;2017;28542,77312
23/10/2017;1;2017;33723,43022
24/10/2017;1;2017;35029,40021
25/10/2017;1;2017;36216,05072
26/10/2017;1;2017;35701,61123
27/10/2017;1;2017;36024,87515
28/10/2017;1;2017;32712,07527
29/10/2017;1;2017;28634,20932
30/10/2017;1;2017;35144,01098
31/10/2017;1;2017;35459,74398
01/11/2017;1;2017;35030,88246
02/11/2017;1;2017;30607,04981
03/11/2017;1;2017;32751,05932
04/11/2017;1;2017;30876,61622
05/11/2017;1;2017;27358,27097
06/11/2017;1;2017;34063,13135
07/11/2017;1;2017;35100,65924
08/11/2017;1;2017;34832,89492
09/11/2017;1;2017;35229,24252
10/11/2017;1;2017;36563,41082
11/11/2017;1;2017;32923,78134
12/11/2017;1;2017;27811,18816
13/11/2017;1;2017;34823,83394
14/11/2017;1;2017;35789,35991
15/11/2017;1;2017;33174,39247
16/11/2017;1;2017;37339,75478
17/11/2017;1;2017;36632,91293
18/11/2017;1;2017;32411,01287
19/11/2017;1;2017;28461,21507
20/11/2017;1;2017;32544,33901
21/11/2017;1;2017;35921,47348
22/11/2017;1;2017;36445,65802
23/11/2017;1;2017;35610,37563
24/11/2017;1;2017;36065,192
25/11/2017;1;2017;33989,62118
26/11/2017;1;2017;29039,94935
27/11/2017;1;2017;36174,51251
28/11/2017;1;2017;37201,72631
29/11/2017;1;2017;36098,89372
30/11/2017;1;2017;36384,01178
01/12/2017;1;2017;36137,72366
02/12/2017;1;2017;32789,89799
03/12/2017;1;2017;28438,80656
04/12/2017;1;2017;36037,12984
05/12/2017;1;2017;37315,98138
06/12/2017;1;2017;37704,16977
07/12/2017;1;2017;37246,52238
08/12/2017;1;2017;35925,5577
09/12/2017;1;2017;32642,88914
10/12/2017;1;2017;28895,50555
11/12/2017;1;2017;36243,43676
12/12/2017;1;2017;35982,41084
