Data;Temp Min;Temp Max;Precipitacao;Localidade;Tipo
2019-11-05 00:00:00;22,6;37,6;0;2;Realizado
2019-11-06 00:00:00;22,2;31,5;0;2;Realizado
2019-11-07 00:00:00;24;34,3;0;2;Realizado
2019-11-08 00:00:00;22,8;33,8;0;2;Realizado
2019-11-09 00:00:00;23,6;34,3;0;2;Realizado
2019-11-10 00:00:00;23,2;34,7;0;2;Realizado
2019-11-11 00:00:00;22,2;35,2;0;2;Realizado
2019-11-12 00:00:00;21,4;28;15,1;2;Realizado
2019-11-13 00:00:00;21,5;24,6;114;2;Realizado
2019-11-14 00:00:00;22,6;26,7;103;2;Realizado
2019-11-15 00:00:00;23;28,8;12;2;Realizado
2019-11-16 00:00:00;21,7;24,2;3,3;2;Realizado
2019-11-17 00:00:00;20,3;27,7;0;2;Realizado
2019-11-18 00:00:00;21,3;25,2;9,9;2;Realizado
2019-11-19 00:00:00;21,4;27,3;14;2;Realizado
2019-11-20 00:00:00;22,4;24,2;19,1;2;Realizado
2019-11-21 00:00:00;21,4;25,2;74,6;2;Realizado
2019-11-22 00:00:00;22;26,2;51,8;2;Realizado
2019-11-23 00:00:00;22,4;32,5;33,2;2;Realizado
2019-11-24 00:00:00;22,3;26,2;25,8;2;Realizado
2019-11-25 00:00:00;20;27,2;0;2;Realizado
2019-11-26 00:00:00;20,2;26,7;0;2;Realizado
2019-11-27 00:00:00;16,8;29,2;0;2;Realizado
2019-11-28 00:00:00;21,3;34,1;0;2;Realizado
2019-11-29 00:00:00;23,2;26,7;0;2;Realizado
2019-11-30 00:00:00;22,2;27,3;2,2;2;Realizado
2019-12-01 00:00:00;20,1;27,2;5,3;1;Realizado
2019-12-02 00:00:00;17,5;21,1;2,7;1;Realizado
2019-12-03 00:00:00;15,1;21,7;0;1;Realizado
2019-12-04 00:00:00;17;28,8;0;1;Realizado
2019-12-05 00:00:00;20;28,5;6,3;1;Realizado
2019-12-06 00:00:00;18,3;22;15;1;Realizado
2019-12-07 00:00:00;16,8;27,1;4,2;1;Realizado
2019-12-08 00:00:00;14,4;28,2;0;1;Realizado
2019-12-09 00:00:00;17,4;28,1;0;1;Realizado
2019-12-10 00:00:00;19,1;25,5;3;1;Realizado
2019-12-11 00:00:00;18,7;25,9;20,3;1;Realizado
2019-12-12 00:00:00;17,9;27,1;14,1;1;Realizado
2019-12-13 00:00:00;20,4;29;1,6;1;Realizado
2019-12-14 00:00:00;20,6;28,3;8,1;1;Realizado
2019-12-15 00:00:00;20,4;30,7;15,1;1;Realizado
2019-12-16 00:00:00;20,9;31,9;0;1;Realizado
2019-12-17 00:00:00;20,3;30,3;0;1;Realizado
2019-12-18 00:00:00;19,7;22,4;14,2;1;Realizado
2019-12-19 00:00:00;19,2;24,4;4,5;1;Realizado
2019-12-20 00:00:00;19,2;28;1,6;1;Realizado
2019-12-21 00:00:00;20,9;29,1;0;1;Realizado
2019-12-22 00:00:00;20,7;27;0;1;Realizado
2019-12-23 00:00:00;20;25,8;11,8;1;Realizado
2019-12-24 00:00:00;18,4;27,2;44,6;1;Realizado
2019-12-25 00:00:00;18,7;31;0;1;Realizado
2019-12-26 00:00:00;18,5;29,9;0;1;Realizado
2019-12-27 00:00:00;19,2;28,3;0;1;Realizado
2019-12-28 00:00:00;20,5;30,3;0;1;Realizado
2019-12-29 00:00:00;19,6;29,7;0;1;Realizado
2019-12-30 00:00:00;18,6;30,5;0;1;Realizado
2019-12-31 00:00:00;18,9;32;1,7;1;Realizado
2019-12-01 00:00:00;22,4;30,8;8,4;2;Realizado
2019-12-02 00:00:00;22,8;26,9;23,2;2;Realizado
2019-12-03 00:00:00;21,2;24,4;2,3;2;Realizado
2019-12-04 00:00:00;20,3;25;1;2;Realizado
2019-12-05 00:00:00;21,5;31;3,1;2;Realizado
2019-12-06 00:00:00;22,4;30,2;0;2;Realizado
2019-12-07 00:00:00;20,5;24,8;77,6;2;Realizado
2019-12-08 00:00:00;20,2;26,6;0;2;Realizado
2019-12-09 00:00:00;20,7;29,7;0;2;Realizado
2019-12-10 00:00:00;23,4;35,2;0;2;Realizado
2019-12-11 00:00:00;23,8;33,9;0;2;Realizado
2019-12-12 00:00:00;24,1;31,3;0;2;Realizado
2019-12-13 00:00:00;23,3;34;0;2;Realizado
2019-12-14 00:00:00;22,7;32,2;0;2;Realizado
2019-12-15 00:00:00;23,2;32;6,3;2;Realizado
2019-12-16 00:00:00;21,4;30,5;0;2;Realizado
2019-12-17 00:00:00;22,5;32,8;0;2;Realizado
2019-12-18 00:00:00;22,9;33,6;0;2;Realizado
2019-12-19 00:00:00;22,6;33,1;0;2;Realizado
2019-12-20 00:00:00;23;31,9;0;2;Realizado
2019-12-21 00:00:00;22,5;33,2;0;2;Realizado
2019-12-22 00:00:00;24,4;34,7;0;2;Realizado
2019-12-23 00:00:00;24,7;33,6;0;2;Realizado
2019-12-24 00:00:00;25,4;31,9;0;2;Realizado
2019-12-25 00:00:00;21,3;29,9;80,6;2;Realizado
2019-12-26 00:00:00;22,1;32;3,7;2;Realizado
2019-12-27 00:00:00;21,6;31,3;0;2;Realizado
2019-12-28 00:00:00;21,9;31,5;3,8;2;Realizado
2019-12-29 00:00:00;21,3;30,9;4,9;2;Realizado
2019-12-30 00:00:00;21;31,3;0;2;Realizado
2019-12-31 00:00:00;21,9;30,9;0;2;Realizado
2020-01-01 00:00:00;20,6;32,1;0;1;Realizado
2020-01-02 00:00:00;20,4;28,2;11,5;1;Realizado
2020-01-03 00:00:00;18,6;24,4;36;1;Realizado
2020-01-04 00:00:00;18,3;25,9;0;1;Realizado
2020-01-05 00:00:00;18,4;26,5;7,7;1;Realizado
2020-01-06 00:00:00;18,1;29;18,4;1;Realizado
2020-01-07 00:00:00;19,9;31,3;1,3;1;Realizado
2020-01-08 00:00:00;20,4;30;18,3;1;Realizado
2020-01-09 00:00:00;20,7;29,2;38,2;1;Realizado
2020-01-10 00:00:00;21,5;30,7;3,5;1;Realizado
2020-01-11 00:00:00;22,4;31,7;0;1;Realizado
2020-01-12 00:00:00;21,6;27,2;0;1;Realizado
2020-01-13 00:00:00;20,4;25,6;14,9;1;Realizado
2020-01-14 00:00:00;19;26,8;2,1;1;Realizado
2020-01-15 00:00:00;19,2;31,4;0;1;Realizado
2020-01-16 00:00:00;21,9;32,6;0;1;Realizado
2020-01-17 00:00:00;18,9;22,1;39,4;1;Realizado
2020-01-18 00:00:00;16,9;24;2,3;1;Realizado
2020-01-19 00:00:00;18,4;25,7;0;1;Realizado
2020-01-20 00:00:00;19,4;25,7;0;1;Realizado
2020-01-21 00:00:00;16,6;27,7;0;1;Realizado
2020-01-22 00:00:00;17,8;25,7;0;1;Realizado
2020-01-23 00:00:00;18,7;21,8;2;1;Realizado
2020-01-24 00:00:00;17,3;24,1;6,2;1;Realizado
2020-01-25 00:00:00;16,5;27,2;1,9;1;Realizado
2020-01-26 00:00:00;15,6;30,1;0;1;Realizado
2020-01-27 00:00:00;15;31,8;0;1;Realizado
2020-01-28 00:00:00;17,8;32,4;0;1;Realizado
2020-01-29 00:00:00;19,8;31,2;12,4;1;Realizado
2020-01-30 00:00:00;22,2;30,6;4,3;1;Realizado
2020-01-31 00:00:00;20,4;28,3;7,5;1;Realizado
2020-01-01 00:00:00;20,9;31,4;1,2;2;Realizado
2020-01-02 00:00:00;24,2;35,2;0;2;Realizado
2020-01-03 00:00:00;22,4;32;25,1;2;Realizado
2020-01-04 00:00:00;22,7;29,2;64,1;2;Realizado
2020-01-05 00:00:00;23,8;34,5;1,5;2;Realizado
2020-01-06 00:00:00;24,8;33,1;5;2;Realizado
2020-01-07 00:00:00;25;33,7;0;2;Realizado
2020-01-08 00:00:00;25,3;34;0;2;Realizado
2020-01-09 00:00:00;23,9;33;0;2;Realizado
2020-01-10 00:00:00;22,1;34,1;0;2;Realizado
2020-01-11 00:00:00;24,2;35,1;0;2;Realizado
2020-01-12 00:00:00;23,8;36,2;0;2;Realizado
2020-01-13 00:00:00;23,7;32,7;0;2;Realizado
2020-01-14 00:00:00;24,7;30,2;0;2;Realizado
2020-01-15 00:00:00;22,3;30,9;0;2;Realizado
2020-01-16 00:00:00;21,9;36;2,2;2;Realizado
2020-01-17 00:00:00;24,8;34;0;2;Realizado
2020-01-18 00:00:00;22,9;29,6;1,3;2;Realizado
2020-01-19 00:00:00;23,7;31;0;2;Realizado
2020-01-20 00:00:00;23;30;0;2;Realizado
2020-01-21 00:00:00;21,1;28,1;11,8;2;Realizado
2020-01-22 00:00:00;21,6;30,3;30,3;2;Realizado
2020-01-23 00:00:00;21,6;29,1;35,4;2;Realizado
2020-01-24 00:00:00;23,6;26,3;6,4;2;Realizado
2020-01-25 00:00:00;22,5;27,7;36,2;2;Realizado
2020-01-26 00:00:00;21,5;29;14,4;2;Realizado
2020-01-27 00:00:00;22;29,3;0;2;Realizado
2020-01-28 00:00:00;22,8;34,3;15,5;2;Realizado
2020-01-29 00:00:00;25,2;33,1;0;2;Realizado
2020-01-30 00:00:00;23,3;33,2;0;2;Realizado
2020-01-31 00:00:00;24,2;34,9;0;2;Realizado
2020-02-01 00:00:00;21,2;28,6;5,2;1;Realizado
2020-02-02 00:00:00;20,1;27,1;31,6;1;Realizado
2020-02-03 00:00:00;19;26,4;38,6;1;Realizado
2020-02-04 00:00:00;19,2;26,8;21,5;1;Realizado
2020-02-05 00:00:00;20,5;28,6;12,3;1;Realizado
2020-02-06 00:00:00;19,7;27,9;5,8;1;Realizado
2020-02-07 00:00:00;21,9;27,6;9,8;1;Realizado
2020-02-08 00:00:00;19,5;30,1;2,8;1;Realizado
2020-02-09 00:00:00;20,7;28,3;1,9;1;Realizado
2020-02-10 00:00:00;19,3;21,7;65,4;1;Realizado
2020-02-11 00:00:00;16,7;20,7;34,4;1;Realizado
2020-02-12 00:00:00;17,1;20,7;2,2;1;Realizado
2020-02-13 00:00:00;17,4;26,2;0;1;Realizado
2020-02-14 00:00:00;16,5;27,9;1,1;1;Realizado
2020-02-15 00:00:00;17,9;31;0;1;Realizado
2020-02-16 00:00:00;20,1;30,6;0;1;Realizado
2020-02-17 00:00:00;20,1;31,4;2,5;1;Realizado
2020-02-18 00:00:00;21;31,7;3;1;Realizado
2020-02-19 00:00:00;21,5;31;7,8;1;Realizado
2020-02-20 00:00:00;21,7;30,3;7,1;1;Realizado
2020-02-21 00:00:00;20,9;23,2;16,5;1;Realizado
2020-02-22 00:00:00;18,2;20,6;14;1;Realizado
2020-02-23 00:00:00;15,7;23,1;0;1;Realizado
2020-02-24 00:00:00;17,3;25,8;0;1;Realizado
2020-02-25 00:00:00;19,6;29,2;24,6;1;Realizado
2020-02-26 00:00:00;20,4;24,4;18,8;1;Realizado
2020-02-27 00:00:00;16,5;21,2;35,1;1;Realizado
2020-02-28 00:00:00;16,5;24;5,6;1;Realizado
2020-02-29 00:00:00;20;24;8,6;1;Realizado
2020-02-01 00:00:00;24;35,4;0;2;Realizado
2020-02-02 00:00:00;23,2;34,6;0;2;Realizado
2020-02-03 00:00:00;24,8;34,4;0;2;Realizado
2020-02-04 00:00:00;22,7;33,9;0;2;Realizado
2020-02-05 00:00:00;25,8;32,7;0;2;Realizado
2020-02-06 00:00:00;23,5;30,9;6,8;2;Realizado
2020-02-07 00:00:00;23,1;30,4;0;2;Realizado
2020-02-08 00:00:00;23;31,3;3,8;2;Realizado
2020-02-09 00:00:00;22,6;35,4;0;2;Realizado
2020-02-10 00:00:00;24,7;35,9;0;2;Realizado
2020-02-11 00:00:00;24,6;30,4;1;2;Realizado
2020-02-12 00:00:00;22,3;28,3;8;2;Realizado
2020-02-13 00:00:00;23;30,5;2,2;2;Realizado
2020-02-14 00:00:00;21,8;33,8;0;2;Realizado
2020-02-15 00:00:00;22,8;33,1;10,4;2;Realizado
2020-02-16 00:00:00;23,2;33,9;0;2;Realizado
2020-02-17 00:00:00;22,9;32,5;0;2;Realizado
2020-02-18 00:00:00;23,3;32,9;0;2;Realizado
2020-02-19 00:00:00;23;32,8;0;2;Realizado
2020-02-20 00:00:00;23,1;34,2;0;2;Realizado
2020-02-21 00:00:00;24,4;36;0;2;Realizado
2020-02-22 00:00:00;21,9;31,2;27,4;2;Realizado
2020-02-23 00:00:00;22,7;26,6;5,2;2;Realizado
2020-02-24 00:00:00;22,9;29,8;0;2;Realizado
2020-02-25 00:00:00;22,8;32,7;0;2;Realizado
2020-02-26 00:00:00;24,2;35,6;0;2;Realizado
2020-02-27 00:00:00;25,6;34,6;0;2;Realizado
2020-02-28 00:00:00;22,5;25,2;32,6;2;Realizado
2020-02-29 00:00:00;22,7;29,7;17,6;2;Realizado
2020-03-30 00:00:00;18,9;27,4;20,5;1;Realizado
2020-03-31 00:00:00;18,3;27,2;0;1;Realizado
2020-03-30 00:00:00;21;28,6;0;2;Realizado
2020-03-31 00:00:00;0;27,2;5;2;Realizado
2020-03-01 00:00:00;18;22,7;2,1;1;Realizado
2020-03-02 00:00:00;18,1;23,9;3,5;1;Realizado
2020-03-03 00:00:00;17;22,9;21,1;1;Realizado
2020-03-04 00:00:00;16,8;24,9;1,5;1;Realizado
2020-03-05 00:00:00;15,5;25,2;0;1;Realizado
2020-03-06 00:00:00;16,2;25;0;1;Realizado
2020-03-07 00:00:00;16,2;26,4;0;1;Realizado
2020-03-08 00:00:00;16,9;26,3;0;1;Realizado
2020-03-09 00:00:00;17,3;27,7;3,7;1;Realizado
2020-03-10 00:00:00;18,3;29,9;0;1;Realizado
2020-03-11 00:00:00;18,3;28,9;0;1;Realizado
2020-03-12 00:00:00;18,4;29,1;0;1;Realizado
2020-03-13 00:00:00;18,1;31,9;0;1;Realizado
2020-03-14 00:00:00;19,7;30,8;0;1;Realizado
2020-03-15 00:00:00;19,1;31,5;0;1;Realizado
2020-03-16 00:00:00;19,5;31,2;6;1;Realizado
2020-03-17 00:00:00;19,6;29,1;9,5;1;Realizado
2020-03-18 00:00:00;19,7;30,2;1,6;1;Realizado
2020-03-19 00:00:00;21,5;28,5;2,6;1;Realizado
2020-03-20 00:00:00;20,1;27,6;4,3;1;Realizado
2020-03-21 00:00:00;19,1;25,8;7,5;1;Realizado
2020-03-22 00:00:00;17,6;25,8;0;1;Realizado
2020-03-23 00:00:00;17,2;26,3;0;1;Realizado
2020-03-24 00:00:00;16,8;24,6;0;1;Realizado
2020-03-25 00:00:00;16,7;24,4;0;1;Realizado
2020-03-26 00:00:00;16;25,8;0;1;Realizado
2020-03-27 00:00:00;16,5;27,9;0;1;Realizado
2020-03-28 00:00:00;18,6;28,8;0;1;Realizado
2020-03-29 00:00:00;20,1;27,9;0;1;Realizado
2020-03-01 00:00:00;22,9;32,3;0;2;Realizado
2020-03-02 00:00:00;20,9;29,7;73,2;2;Realizado
2020-03-03 00:00:00;22,1;30,8;0;2;Realizado
2020-03-04 00:00:00;23,8;31,6;0;2;Realizado
2020-03-05 00:00:00;21,7;29;15,4;2;Realizado
2020-03-06 00:00:00;20,8;27,3;11,8;2;Realizado
2020-03-07 00:00:00;21,3;26,6;0;2;Realizado
2020-03-08 00:00:00;20,3;29,8;4,5;2;Realizado
2020-03-09 00:00:00;21,9;31,3;0;2;Realizado
2020-03-10 00:00:00;22,3;30,5;12,6;2;Realizado
2020-03-11 00:00:00;23;30,5;1,3;2;Realizado
2020-03-12 00:00:00;22,2;29,4;2,4;2;Realizado
2020-03-13 00:00:00;22,9;31,3;8;2;Realizado
2020-03-14 00:00:00;23;31,9;20,8;2;Realizado
2020-03-15 00:00:00;21,9;31,9;0;2;Realizado
2020-03-16 00:00:00;21;32,7;0;2;Realizado
2020-03-17 00:00:00;21,8;33,1;0;2;Realizado
2020-03-18 00:00:00;0;27,7;0;2;Realizado
2020-03-19 00:00:00;24;33,7;0;2;Realizado
2020-03-20 00:00:00;24,2;36,5;0;2;Realizado
2020-03-21 00:00:00;28;28,1;9;2;Realizado
2020-03-22 00:00:00;0;26,7;4,6;2;Realizado
2020-03-23 00:00:00;21,6;27,5;6,6;2;Realizado
2020-03-24 00:00:00;0;27,4;0;2;Realizado
2020-03-25 00:00:00;0;28,9;9,2;2;Realizado
2020-03-26 00:00:00;19,6;26,6;0;2;Realizado
2020-03-27 00:00:00;0;29,4;0;2;Realizado
2020-03-28 00:00:00;20,6;31,6;0;2;Realizado
2020-03-29 00:00:00;20,7;32,1;0;2;Realizado
2020-04-01 00:00:00;18,4;27,5;0;1;Realizado
2020-04-02 00:00:00;19,4;31,5;0;1;Realizado
2020-04-03 00:00:00;20,8;28,5;2;1;Realizado
2020-04-04 00:00:00;15,5;25,5;0;1;Realizado
2020-04-05 00:00:00;16,4;28;0;1;Realizado
2020-04-06 00:00:00;17,3;30,6;0;1;Realizado
2020-04-07 00:00:00;19,5;24,3;0;1;Realizado
2020-04-08 00:00:00;17,5;19,9;1,3;1;Realizado
2020-04-09 00:00:00;14;22,3;0;1;Realizado
2020-04-10 00:00:00;14,3;23,5;0;1;Realizado
2020-04-11 00:00:00;15,7;22,3;0;1;Realizado
2020-04-12 00:00:00;16,4;23,2;0;1;Realizado
2020-04-13 00:00:00;15,5;25,3;0;1;Realizado
2020-04-14 00:00:00;16,6;22,6;0;1;Realizado
2020-04-15 00:00:00;17,1;24,9;0;1;Realizado
2020-04-16 00:00:00;16,8;27,6;0;1;Realizado
2020-04-17 00:00:00;15,8;20,8;0;1;Realizado
2020-04-18 00:00:00;15,7;23,2;0;1;Realizado
2020-04-19 00:00:00;15,7;24,3;0;1;Realizado
2020-04-20 00:00:00;15,2;24,6;0;1;Realizado
2020-04-21 00:00:00;14,8;25,6;0;1;Realizado
2020-04-22 00:00:00;15,3;24,1;0;1;Realizado
2020-04-23 00:00:00;15,6;24,2;0;1;Realizado
2020-04-24 00:00:00;17;27,4;0;1;Realizado
2020-04-25 00:00:00;17,1;28,3;0;1;Realizado
2020-04-26 00:00:00;16,1;27,3;0;1;Realizado
2020-04-27 00:00:00;16,2;25;0;1;Realizado
2020-04-28 00:00:00;16;25,7;0;1;Realizado
2020-04-29 00:00:00;15,2;26,2;0;1;Realizado
2020-04-30 00:00:00;15;26,8;0;1;Realizado
2020-04-01 00:00:00;24,4;28,8;7,9;2;Realizado
2020-04-02 00:00:00;24;32,7;1,4;2;Realizado
2020-04-03 00:00:00;23,6;37,2;0;2;Realizado
2020-04-04 00:00:00;23,7;29,5;1;2;Realizado
2020-04-05 00:00:00;22,8;28,7;0;2;Realizado
2020-04-06 00:00:00;21,7;28,1;0;2;Realizado
2020-04-07 00:00:00;24,8;35,6;0;2;Realizado
2020-04-08 00:00:00;24,6;28,1;0;2;Realizado
2020-04-09 00:00:00;20,2;25,7;6,6;2;Realizado
2020-04-10 00:00:00;19,6;27,3;0;2;Realizado
2020-04-11 00:00:00;21,2;27,8;0;2;Realizado
2020-04-12 00:00:00;22,5;27,9;0;2;Realizado
2020-04-13 00:00:00;22,6;26,9;0;2;Realizado
2020-04-14 00:00:00;19,2;30,4;0;2;Realizado
2020-04-15 00:00:00;24,4;32,3;0;2;Realizado
2020-04-16 00:00:00;24,6;31,7;0;2;Realizado
2020-04-17 00:00:00;24,8;26,9;0;2;Realizado
2020-04-18 00:00:00;22,8;28,9;0;2;Realizado
2020-04-19 00:00:00;22,7;29,1;0;2;Realizado
2020-04-20 00:00:00;21,8;27,5;0;2;Realizado
2020-04-21 00:00:00;21,7;28,7;0;2;Realizado
2020-04-22 00:00:00;21,1;29,4;0;2;Realizado
2020-04-23 00:00:00;18,7;29,2;0;2;Realizado
2020-04-24 00:00:00;21,5;27,4;0;2;Realizado
2020-04-25 00:00:00;0;29,6;0;2;Realizado
2020-04-26 00:00:00;19,2;30,3;1,9;2;Realizado
2020-04-27 00:00:00;0;28,3;2;2;Realizado
2020-04-28 00:00:00;17,4;25,9;0;2;Realizado
2020-04-29 00:00:00;18,8;26,6;2;2;Realizado
2020-04-30 00:00:00;21;30,7;0;2;Realizado
2020-05-01 00:00:00;16,2;27,4;0;1;Realizado
2020-05-02 00:00:00;17,3;25,8;0;1;Realizado
2020-05-03 00:00:00;15,4;21;0;1;Realizado
2020-05-04 00:00:00;13,8;23,7;0;1;Realizado
2020-05-05 00:00:00;13,2;26,4;0;1;Realizado
2020-05-06 00:00:00;16,4;26,4;0;1;Realizado
2020-05-07 00:00:00;13,1;16,4;4,7;1;Realizado
2020-05-08 00:00:00;12,9;19,1;0;1;Realizado
2020-05-09 00:00:00;12,3;23,6;0;1;Realizado
2020-05-10 00:00:00;12,4;24,4;0;1;Realizado
2020-05-11 00:00:00;13,1;24,6;0;1;Realizado
2020-05-12 00:00:00;12,2;26,3;0;1;Realizado
2020-05-13 00:00:00;13,9;25;0;1;Realizado
2020-05-14 00:00:00;17,2;21;0;1;Realizado
2020-05-15 00:00:00;15,2;17,3;2,7;1;Realizado
2020-05-16 00:00:00;15,2;23,4;0;1;Realizado
2020-05-17 00:00:00;12,4;25,3;0;1;Realizado
2020-05-18 00:00:00;12,5;25,1;0;1;Realizado
2020-05-19 00:00:00;15;24,4;0;1;Realizado
2020-05-20 00:00:00;15,8;25,7;0;1;Realizado
2020-05-21 00:00:00;14,8;25,5;0;1;Realizado
2020-05-22 00:00:00;15,7;26,4;0;1;Realizado
2020-05-23 00:00:00;18,6;20,8;2,7;1;Realizado
2020-05-24 00:00:00;12,7;14,9;2,6;1;Realizado
2020-05-25 00:00:00;11,1;18,8;0;1;Realizado
2020-05-26 00:00:00;9,9;19,1;0;1;Realizado
2020-05-27 00:00:00;8,9;21;0;1;Realizado
2020-05-28 00:00:00;9,3;20,5;0;1;Realizado
2020-05-29 00:00:00;9,9;25,2;0;1;Realizado
2020-05-30 00:00:00;10,7;25;0;1;Realizado
2020-05-31 00:00:00;10,9;23,9;0;1;Realizado
2020-05-01 00:00:00;19,6;30,9;0;2;Realizado
2020-05-02 00:00:00;17,7;31,4;0;2;Realizado
2020-05-03 00:00:00;20,6;27,6;0;2;Realizado
2020-05-04 00:00:00;19,3;26,2;0;2;Realizado
2020-05-05 00:00:00;20,1;31,3;0;2;Realizado
2020-05-06 00:00:00;19,6;30,9;0;2;Realizado
2020-05-07 00:00:00;23,4;26,7;0;2;Realizado
2020-05-08 00:00:00;18,6;25,5;6;2;Realizado
2020-05-09 00:00:00;18;24,8;0;2;Realizado
2020-05-10 00:00:00;15,8;25,9;0;2;Realizado
2020-05-11 00:00:00;19,5;29,3;0;2;Realizado
2020-05-12 00:00:00;15,4;28,5;0;2;Realizado
2020-05-13 00:00:00;22,2;30,7;0;2;Realizado
2020-05-14 00:00:00;22;31,6;0;2;Realizado
2020-05-15 00:00:00;23,4;26,3;0;2;Realizado
2020-05-16 00:00:00;20,4;22,3;5,1;2;Realizado
2020-05-17 00:00:00;20,1;25,8;6;2;Realizado
2020-05-18 00:00:00;20,2;28,2;0;2;Realizado
2020-05-19 00:00:00;21,4;28,5;2,4;2;Realizado
2020-05-20 00:00:00;19;25,1;7,2;2;Realizado
2020-05-21 00:00:00;20,8;28,7;0;2;Realizado
2020-05-22 00:00:00;20,2;29,3;0;2;Realizado
2020-05-23 00:00:00;20,8;30;0;2;Realizado
2020-05-24 00:00:00;23,1;31;0;2;Realizado
2020-05-25 00:00:00;20,1;24,6;28,6;2;Realizado
2020-05-26 00:00:00;18,1;25,5;1,6;2;Realizado
2020-05-27 00:00:00;16,2;26,5;0;2;Realizado
2020-05-28 00:00:00;18,2;27;0;2;Realizado
2020-05-29 00:00:00;15;25,1;0;2;Realizado
2020-05-30 00:00:00;16,3;25,9;0;2;Realizado
2020-05-31 00:00:00;15;28,5;0;2;Realizado
2020-06-01 00:00:00;11,7;25,6;0;1;Realizado
2020-06-02 00:00:00;14;17,4;0;1;Realizado
2020-06-03 00:00:00;14,9;21,4;2,4;1;Realizado
2020-06-04 00:00:00;16,5;21,8;0;1;Realizado
2020-06-05 00:00:00;17,4;22,4;4;1;Realizado
2020-06-06 00:00:00;16,9;24,4;1,2;1;Realizado
2020-06-07 00:00:00;18,3;24,2;21,7;1;Realizado
2020-06-08 00:00:00;16,1;25,7;11;1;Realizado
2020-06-09 00:00:00;17,1;25,5;0;1;Realizado
2020-06-10 00:00:00;17,8;26,7;0;1;Realizado
2020-06-11 00:00:00;18,5;28;0;1;Realizado
2020-06-12 00:00:00;16,4;27,9;0;1;Realizado
2020-06-13 00:00:00;16;27,9;0;1;Realizado
2020-06-14 00:00:00;16,6;19,4;0;1;Realizado
2020-06-15 00:00:00;14,9;20,5;1,1;1;Realizado
2020-06-16 00:00:00;15,9;26,7;0;1;Realizado
2020-06-17 00:00:00;15,8;22,4;0;1;Realizado
2020-06-18 00:00:00;13,6;24,1;0;1;Realizado
2020-06-19 00:00:00;14,8;25,2;0;1;Realizado
2020-06-20 00:00:00;14,2;27;0;1;Realizado
2020-06-21 00:00:00;15,3;26,8;0;1;Realizado
2020-06-22 00:00:00;15,1;26,2;0;1;Realizado
2020-06-23 00:00:00;13,7;29;0;1;Realizado
2020-06-24 00:00:00;13,4;24,8;0;1;Realizado
2020-06-25 00:00:00;14,5;26;0;1;Realizado
2020-06-26 00:00:00;17,3;18,3;2,2;1;Realizado
2020-06-27 00:00:00;14,8;15,8;26,5;1;Realizado
2020-06-28 00:00:00;13;16,5;19,8;1;Realizado
2020-06-29 00:00:00;13,6;19,8;0;1;Realizado
2020-06-30 00:00:00;13,5;23,7;0;1;Realizado
2020-06-01 00:00:00;14,7;28,5;0;2;Realizado
2020-06-02 00:00:00;19,3;31,4;0;2;Realizado
2020-06-03 00:00:00;19,7;27,9;0;2;Realizado
2020-06-04 00:00:00;20,7;28,7;0;2;Realizado
2020-06-05 00:00:00;21;27,9;0;2;Realizado
2020-06-06 00:00:00;19,4;28;0;2;Realizado
2020-06-07 00:00:00;21,2;25,1;0;2;Realizado
2020-06-08 00:00:00;21,6;28,9;0;2;Realizado
2020-06-09 00:00:00;20,5;28,4;0;2;Realizado
2020-06-10 00:00:00;20;31,7;0;2;Realizado
2020-06-11 00:00:00;20;31,5;0;2;Realizado
2020-06-12 00:00:00;20,9;31,5;0;2;Realizado
2020-06-13 00:00:00;18,5;30,6;0;2;Realizado
2020-06-14 00:00:00;19,1;29;0;2;Realizado
2020-06-15 00:00:00;23,1;26,2;0;2;Realizado
2020-06-16 00:00:00;20,7;23,6;55,9;2;Realizado
2020-06-17 00:00:00;19,7;25,5;5,8;2;Realizado
2020-06-18 00:00:00;18,3;27,4;3;2;Realizado
2020-06-19 00:00:00;19,8;26;0;2;Realizado
2020-06-20 00:00:00;19,4;28,5;5,3;2;Realizado
2020-06-21 00:00:00;17,4;28,3;0;2;Realizado
2020-06-22 00:00:00;19,3;28,7;0;2;Realizado
2020-06-23 00:00:00;15,3;26,4;0;2;Realizado
2020-06-24 00:00:00;18,1;28,7;0;2;Realizado
2020-06-25 00:00:00;16,8;28;0;2;Realizado
2020-06-26 00:00:00;20,5;32,3;0;2;Realizado
2020-06-27 00:00:00;16,7;28,7;0;2;Realizado
2020-06-28 00:00:00;20,2;24,9;0;2;Realizado
2020-06-29 00:00:00;19,3;21,9;5,3;2;Realizado
2020-06-30 00:00:00;19,5;25,3;1,2;2;Realizado
2020-07-01 00:00:00;16,5;19,8;0;1;Realizado
2020-07-02 00:00:00;9,1;23,3;0;1;Realizado
2020-07-03 00:00:00;9,6;17,5;0;1;Realizado
2020-07-04 00:00:00;10,8;23,6;0;1;Realizado
2020-07-05 00:00:00;12,6;26,1;0;1;Realizado
2020-07-06 00:00:00;14,8;26,1;0;1;Realizado
2020-07-07 00:00:00;15,3;27,4;0;1;Realizado
2020-07-08 00:00:00;16,5;25,8;0;1;Realizado
2020-07-09 00:00:00;16,6;22,8;0;1;Realizado
2020-07-10 00:00:00;9,8;22,5;0;1;Realizado
2020-07-11 00:00:00;14;25,8;0;1;Realizado
